IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
30157948,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,W,KY1020,3RD,,,,,38.25292307,-85.75552731,0.696,6/3/22 0:00,2135,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/8/22 8:25,FALSE,5403,Accepted
30148737,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,5725,BARDSTOWN,RD,,,,,,,,38.16289503,-85.59512167,6.51,6/3/22 0:00,2325,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,OTHER,,,6/6/22 8:39,FALSE,7441,Accepted
30148774,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,FRANKFORT,AVE,,,,,,,,38.25432587,-85.69532074,1.352,6/3/22 0:00,1219,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:43,FALSE,7785,Accepted
30148791,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,,,,,38.19014944,-85.75497961,10.691,6/3/22 0:00,1524,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:44,FALSE,5433,Accepted
30148782,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,15TH,,,,,38.2531332,-85.77570163,1.271,6/3/22 0:00,1859,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:43,FALSE,5354,Accepted
30148806,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,E,,WENZEL,,,,,38.2513496,-85.7341299,0.066,6/3/22 0:00,1404,3,3,0,0,CLEAR,DRY,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:46,FALSE,5331,Accepted
30149100,561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,KY0061,,JACKSON,ST,S,,,,,,,38.24870486,-85.74497801,12.537,6/3/22 0:00,1600,2,2,0,0,,,TRUE,COLLISION IN PARKING LOT,SIDESWIPE-OPPOSITE DIRECTION,,,,,6/6/22 9:52,FALSE,5704,Accepted
30138354,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,KY1747,FERN VALLEY,,,,,38.15687582,-85.69698577,5.348,6/3/22 0:00,402,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/3/22 8:15,FALSE,5427,Accepted
30148684,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,24TH,ST,N,,MAIN,,,,,38.26029267,-85.78962284,,6/3/22 0:00,748,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:32,FALSE,7463,Accepted
30148690,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LOTUS,AVE,,,MARIGOLD,,,,,38.16672587,-85.71727394,0.499,6/3/22 0:00,645,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:33,FALSE,4693,Accepted
30148691,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 E EXIT12 TRANSIT,,,,,,,,,38.18996309,-85.73128463,0.983,6/3/22 0:00,1157,3,3,0,2,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:33,FALSE,4693,Accepted
30148692,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,,CAWEIN,,,,,38.22091958,-85.64494247,14.369,6/3/22 0:00,1347,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:33,FALSE,4693,Accepted
30148699,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,,,,,38.19004,-85.75257872,0.084,6/3/22 0:00,1524,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,6/6/22 8:34,FALSE,7402,Accepted
30148700,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,BEULAH CHURCH,RD,,KY0864,FEGENBUSH,,,,,38.13763269,-85.61348355,4.247,6/3/22 0:00,1547,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:35,FALSE,2959,Accepted
30148732,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,515,26TH,ST,N,,,,,,,38.26954404,-85.79086739,0.634,6/3/22 0:00,2217,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,6/6/22 8:38,FALSE,5397,Accepted
30148739,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,KY6162,KY6162 TURN LANE,,,,,38.1363513,-85.71388554,4.534,6/3/22 0:00,857,3,3,0,1,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:39,FALSE,5423,Accepted
30138352,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,11015,NATIONAL,TPKE,,,,,,,,38.09358257,-85.72706632,0.73,6/3/22 0:00,10,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,6/3/22 8:15,FALSE,5220,Accepted
30138353,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ST CATHERINE,ST,W,,,,,,,38.23686296,-85.7549316,0.001,6/3/22 0:00,430,2,2,0,0,CLOUDY,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAWN,,,6/3/22 8:15,FALSE,5302,Accepted
30148693,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.3042358,-85.60327376,7.708,6/3/22 0:00,1126,5,5,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:33,FALSE,7316,Accepted
30148725,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,4901,OUTER,LOOP,,,,,,,,38.13898929,-85.66522641,7.433,6/3/22 0:00,2030,2,2,0,0,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:38,FALSE,5115,Accepted
30143003,560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,,KY2051,ROCKFORD,,STALLINGS,38.17446109,-85.82306719,13.819,6/3/22 0:00,1202,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/4/22 11:53,FALSE,7088,Accepted
30146046,560300,ST. MATTHEWS POLICE DEPARTMENT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,,,,,,38.25010855,-85.62318646,5.35,6/3/22 0:00,1630,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/5/22 15:06,FALSE,9169,Accepted
30148707,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,962,6TH,ST,S,,,,,,,38.24081623,-85.7626544,1.164,6/3/22 0:00,1503,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:36,FALSE,7495,Accepted
30148708,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BUCHANAN,ST,,US0042,STORY,,,,,38.2551238,-85.73000501,0.001,6/3/22 0:00,1706,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:36,FALSE,7904,Accepted
30148709,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,HARVARD,,,,,38.22434145,-85.69328389,13.601,6/3/22 0:00,1714,2,2,0,1,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,,,6/6/22 8:36,FALSE,7900,Accepted
30148715,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,FACTORY,LN,,,,,,,,38.28704486,-85.50272322,0.56,6/3/22 0:00,1345,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,6/6/22 8:37,FALSE,6532,Accepted
30148716,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,203,HURSTBOURNE,PKWY,N,,,,,,,38.2476788,-85.57752951,13.599,6/3/22 0:00,1246,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,7483,Accepted
30148717,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,,LAKE LOUISVILLA,,,,,38.30489824,-85.52009706,8.121,6/3/22 0:00,1700,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,7483,Accepted
30146207,564400,INDIAN HILLS POLICE DEPARTMENT,Accepted,JEFFERSON,US0042,,BROWNSBORO,RD,,,HUBBARDS,,,,,38.27057355,-85.65276067,4.666,6/3/22 0:00,1350,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,6/5/22 16:02,FALSE,4422,Accepted
30148714,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0146,,LA GRANGE,RD,,,,,,,,38.28870559,-85.5128305,7.499,6/3/22 0:00,1806,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,5410,Accepted
30148733,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,I 0264,I264 E EXIT4 ON RAMP FROM KY2056,I 0264,I264 E EXIT4 OFF RAMP TO KY2056,38.21920901,-85.82242755,4.133,6/3/22 0:00,2000,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:39,FALSE,5319,Accepted
30148734,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2919,MUHAMMAD ALI,BLVD,W,,,,,,,38.25579194,-85.79949427,2.526,6/3/22 0:00,2246,3,3,0,0,CLOUDY,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,6/6/22 8:39,TRUE,5421,Accepted
30148718,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,12TH,ST,S,,BRECKINRIDGE,,,,,38.24345999,-85.77235007,0.663,6/3/22 0:00,1623,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,5355,Accepted
30148702,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2845,,MANSLICK,RD,E,,SMYRNA,,,,,38.1228199,-85.64315381,2.094,6/3/22 0:00,1557,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:35,FALSE,5141,Accepted
30148712,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,ROY WILKINS,,,,,38.25202573,-85.76581362,0.722,6/3/22 0:00,1404,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,5338,Accepted
30148713,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,4136,CANE RUN,RD,,,,,,,,38.20339563,-85.83213931,9.591,6/3/22 0:00,826,2,2,0,0,CLEAR,DRY,TRUE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,5232,Accepted
30148719,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,6312,GREENWOOD,RD,,,,,,,,38.14469754,-85.87123943,1.414,6/3/22 0:00,1848,2,1,0,1,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:37,FALSE,7306,Accepted
30148721,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,KY1747,KY1747 CROSSOVER,,,,,38.15738276,-85.69561648,2.017,6/3/22 0:00,1437,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:38,FALSE,2324,Accepted
30217605,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,7TH,ST,S,,LIBERTY,,,,,38.25360581,-85.76210635,2.519,6/3/22 0:00,2220,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/23/22 8:06,FALSE,2103,Accepted
30148738,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,UPPER HUNTERS,TRCE,,,WELLSWORTH,,,,,38.16762522,-85.83681045,0.47,6/2/22 0:00,2055,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,6/6/22 8:39,FALSE,5448,Accepted
30138327,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BUECHEL,BYP,,KY2251,KY2251 TURN LANE,,,,,38.19066069,-85.64527754,9.935,6/2/22 0:00,1201,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:13,FALSE,4693,Accepted
30138336,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,E,KY0864,SHELBY,,,,,38.23990788,-85.74031233,0.842,6/2/22 0:00,1450,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,5301,Accepted
30138344,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SMYRNA,PKWY,,,MICHAEL RAY,,,,,38.1259038,-85.64293535,0.833,6/2/22 0:00,1730,3,3,0,3,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:15,FALSE,7465,Accepted
30138342,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,672,LINDELL,AVE,,,,,,,,38.25059807,-85.81216131,0.04,6/2/22 0:00,1426,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:15,FALSE,7363,Accepted
30138343,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,15TH,ST,S,,,,,,,38.24377457,-85.77715508,1.269,6/2/22 0:00,1559,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:15,FALSE,5343,Accepted
30138349,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,PAGES,,,,,38.13014952,-85.84788465,10.498,6/2/22 0:00,2235,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,6/3/22 8:15,FALSE,5033,Accepted
30138350,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,,BANK,ST,,,34TH,,,,,38.27249909,-85.8028173,0.395,6/2/22 0:00,1934,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:15,FALSE,5340,Accepted
30138333,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,,,,,38.31667783,-85.57804278,9.338,6/2/22 0:00,1505,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,6/3/22 8:14,FALSE,2346,Accepted
30138334,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.18815342,-85.51056714,0.043,6/2/22 0:00,1519,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,KY0155,I 0265,6/3/22 8:14,FALSE,2017,Accepted
30138335,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,W,,1ST,,,,,38.24841979,-85.75294425,2.634,6/2/22 0:00,1403,3,3,0,2,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,5407,Accepted
30138341,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,,,,,,38.22564936,-85.75859565,10.694,6/2/22 0:00,1750,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,5258,Accepted
30138337,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,5226,BARDSTOWN,RD,,,,,,,,38.17038489,-85.60737387,7.403,6/2/22 0:00,1709,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,7739,Accepted
30138338,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DENMARK,ST,,,BELLEVUE,,,,,38.19573859,-85.77265615,0.232,6/2/22 0:00,1730,2,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:14,FALSE,7046,Accepted
30138346,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MADISON,ST,W,,30TH,,,,,38.25478801,-85.80058232,1.536,6/2/22 0:00,1734,2,2,0,0,CLEAR,DRY,TRUE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:15,FALSE,5151,Accepted
30138312,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2053,,MT WASHINGTON,RD,,,,,,,,38.08988919,-85.64653295,1.216,6/2/22 0:00,348,2,2,0,0,RAINING,WET,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,6/3/22 8:12,FALSE,2017,Accepted
30138314,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,AIR COMMERCE,DR,,,,,,,,38.13079027,-85.71658169,0.319,6/2/22 0:00,859,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:13,FALSE,7669,Accepted
30138329,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LAMBORNE,BLVD,,,,,SCARBOROUGH,KY0907,3RD ST,38.11425563,-85.81363974,0.159,6/2/22 0:00,1458,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:13,FALSE,6318,Accepted
30148797,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DIXIE,HWY,,,,,,,,38.22316338,-85.79250519,1.868,6/2/22 0:00,1135,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:45,FALSE,7538,Accepted
30148804,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GLASER,LN,,,VILLAGE GATE,,,,,38.1442282,-85.61190694,0.723,6/2/22 0:00,1033,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:46,FALSE,7772,Accepted
30148805,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,COOPER CHAPEL,RD,,,COOPER CROSSINGS,,,,,38.1037305,-85.66827206,0.234,6/2/22 0:00,1718,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/6/22 8:46,FALSE,5141,Accepted
30153327,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,E,KY0864,SHELBY,,,,,38.23994692,-85.74031407,0.839,6/2/22 0:00,925,2,2,0,0,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/7/22 8:29,FALSE,5152,Accepted
30153335,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,42ND,ST,S,,,,LARKWOOD,,HERMAN,38.26043369,-85.81995814,0.336,6/2/22 0:00,1413,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/7/22 8:29,FALSE,7879,Accepted
30153356,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,WINKLER,AVE,,,4TH,,,,,38.21032337,-85.76466657,3.071,6/2/22 0:00,645,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/7/22 8:31,FALSE,5205,Accepted
30133572,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1450,10001,BLUE LICK,RD,,,,,,,,38.10244772,-85.69391595,1.176,6/2/22 0:00,622,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,6/2/22 8:20,FALSE,5040,Accepted
30133577,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0146,12414,LA GRANGE,RD,,,,,,,,38.29203626,-85.51016272,7.789,6/2/22 0:00,237,2,2,0,0,RAINING,WET,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/2/22 8:21,FALSE,5128,Accepted
30138318,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,,,,,,,,,,38.13485394,-85.70406598,0.187,6/2/22 0:00,1239,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,KY1065,I 0065,6/3/22 8:13,FALSE,2017,Accepted
30138324,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,GRAND,AVE,,,,,34TH,,32ND,38.24160279,-85.808112,1.02,6/2/22 0:00,1155,2,2,0,0,CLOUDY,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,6/3/22 8:13,FALSE,2469,Accepted
